class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Down,0.662013113,0.707815766,-0.247402459,0.992987514,0.663522661,0.702999055,-0.253578037,0.991213799,0.665891647,0.702315211,-0.253531426,0.990141392,0.667102933,0.698113382,-0.253540635,0.992109418,0.660105884,0.704023778,-0.244530097,0.990503371,0.65949738,0.703176439,-0.24450846,0.987839043,0.659022748,0.702245295,-0.244498163,0.990436792,0.674617469,0.694508553,-0.243672341,0.992316365,0.662142575,0.698814511,-0.216347337,0.991881311,0.668343127,0.707826078,-0.273196995,0.99142319,0.664034724,0.709615827,-0.238965511,0.98968035,0.710449159,0.689650118,-0.177485332,0.9979738,0.661603928,0.710360467,-0.171433344,0.996565521,0.747587681,0.695938706,-0.156869024,0.867096782,0.663617313,0.749669969,-0.122088477,0.611554384,0.784312606,0.698892653,-0.147007629,0.760552704,0.676693499,0.780906677,-0.141091928,0.591858327,0.797352672,0.695627034,-0.144629806,0.662043095,0.662985504,0.795570374,-0.142123818,0.523898125,0.796855986,0.698095322,-0.162328497,0.680275261,0.666345596,0.799326539,-0.159436867,0.543099225,0.791315675,0.701189041,-0.15402092,0.667983592,0.676924706,0.795669198,-0.147939697,0.547773123,0.714282811,0.727842152,-0.013397855,0.986893058,0.6868397,0.739114642,0.013148278,0.988099813,0.766838372,0.729214132,-0.037978288,0.617558897,0.672523439,0.758162439,-0.012428137,0.627334297,0.808231473,0.728064656,-0.005428158,0.512052119,0.669050157,0.787694991,0.057687726,0.455544889,0.81217134,0.730369389,-0.003004386,0.480672717,0.672822893,0.792095244,0.063621283,0.429919869,0.826844156,0.725443065,-0.031698685,0.516743302,0.650783122,0.799063623,0.036936183,0.466693193
Down,0.663164496,0.683524787,-0.265934139,0.99424994,0.664333045,0.679383278,-0.274087816,0.9928146,0.666845918,0.678425491,-0.274116606,0.991943121,0.668724358,0.677582622,-0.274208933,0.993545413,0.662853122,0.68059957,-0.267073363,0.992227912,0.662619114,0.680682242,-0.267133892,0.990034461,0.662452042,0.680780053,-0.267188936,0.992138743,0.674502313,0.672852993,-0.263779789,0.993705571,0.664989471,0.677449584,-0.23307538,0.993274331,0.669176042,0.683213413,-0.258100092,0.992967427,0.666454256,0.684619069,-0.248644218,0.991505325,0.69624263,0.672280431,-0.199283049,0.998335481,0.668774426,0.689432561,-0.17894946,0.997195601,0.722299099,0.68931973,-0.170181036,0.868095338,0.683204532,0.715836346,-0.154289216,0.623668909,0.735150278,0.693248212,-0.155998439,0.773635924,0.71297276,0.74619776,-0.169984072,0.600589216,0.742218316,0.691514492,-0.161764577,0.682791889,0.741489589,0.753628135,-0.179370746,0.530801296,0.729925692,0.690797806,-0.175740957,0.703301966,0.716819465,0.753070354,-0.19131133,0.553302348,0.737135351,0.69239682,-0.160210714,0.685094476,0.712739825,0.749776363,-0.175502062,0.56084013,0.711463332,0.705637336,-0.006205014,0.989369869,0.690775871,0.716868103,0.006042401,0.990352452,0.751375794,0.719771802,0.023882028,0.666788042,0.688943386,0.73967123,0.032651894,0.625171125,0.8021577,0.723498046,0.090759374,0.593935072,0.684968531,0.772114158,0.118001297,0.532496929,0.808384776,0.726311743,0.095955156,0.55243504,0.688121855,0.776932299,0.124895692,0.464245468,0.822305083,0.722167671,0.060447,0.591260731,0.676615596,0.781953216,0.087349102,0.52837348
Up,0.678033888,0.701473534,-0.358056605,0.997776508,0.67773807,0.693286061,-0.372016579,0.997567952,0.680364072,0.691426456,-0.372001588,0.997030079,0.682255685,0.689681649,-0.37213102,0.997723818,0.672606826,0.694793224,-0.35715279,0.997048855,0.671483815,0.694062114,-0.357198,0.995503724,0.670256257,0.693488419,-0.357239515,0.996820152,0.687674224,0.680431545,-0.362763792,0.997540355,0.67327106,0.685740471,-0.296789616,0.996912241,0.688724995,0.701263011,-0.348233789,0.997547567,0.682796896,0.703246117,-0.329340786,0.997186601,0.736246407,0.663682282,-0.283493072,0.999333084,0.665620327,0.704858005,-0.224312708,0.999104261,0.784229755,0.676635385,-0.228843182,0.943384707,0.661414266,0.742193818,-0.174571663,0.877136886,0.80740869,0.704346597,-0.188910276,0.833486259,0.666441917,0.797873199,-0.217206836,0.859585404,0.814054132,0.705139458,-0.19548206,0.691265345,0.656531215,0.805637181,-0.230285361,0.766014218,0.811320364,0.707358718,-0.205273628,0.732769191,0.659789264,0.808634698,-0.250555962,0.796531081,0.806613088,0.709005237,-0.191380158,0.701755404,0.666303933,0.806309879,-0.227178887,0.807633102,0.766268134,0.709448755,-0.017312463,0.996069551,0.731257617,0.730656564,0.016994959,0.995849013,0.801454067,0.709415495,0.152794346,0.454094172,0.728492558,0.753083825,0.197562575,0.351816118,0.82087481,0.707999051,0.337338477,0.266994089,0.725862682,0.761069417,0.372519225,0.246244892,0.821095884,0.704964817,0.355477959,0.272277355,0.727435231,0.756992877,0.390958697,0.218495816,0.836901546,0.718022645,0.31603092,0.287999213,0.72504288,0.788239479,0.362605482,0.269697577
Up,0.668191016,0.717665136,-0.359435111,0.998107672,0.668798387,0.708047032,-0.367995292,0.997930169,0.670994222,0.705977321,-0.367985666,0.997475505,0.672848642,0.703991294,-0.368129909,0.998058975,0.664051831,0.710332811,-0.356944948,0.997454107,0.663184941,0.710362434,-0.35702458,0.99616015,0.662361264,0.709867477,-0.357059956,0.997265279,0.678204358,0.696719766,-0.340622813,0.99792397,0.666189194,0.702935338,-0.290662378,0.997300267,0.678040445,0.716391206,-0.342692196,0.9979195,0.671728015,0.719623387,-0.328522235,0.997635126,0.720170319,0.687296689,-0.268486679,0.999398887,0.661510408,0.72257483,-0.208851129,0.999254704,0.762637973,0.702315331,-0.228936821,0.937666297,0.657773912,0.756176114,-0.129304349,0.871582329,0.793769181,0.718103468,-0.25448209,0.812858641,0.663962901,0.80012846,-0.14056772,0.862564027,0.803184867,0.719556987,-0.26836139,0.673444211,0.655385017,0.807214141,-0.145388335,0.774658382,0.7993837,0.721664608,-0.288260162,0.712568998,0.658625662,0.808681965,-0.164263472,0.804799378,0.795013964,0.722245812,-0.262666821,0.683936775,0.664136231,0.80620569,-0.148088574,0.815311074,0.752592862,0.731597245,-0.013717139,0.996640623,0.720157087,0.750707328,0.013455132,0.996429265,0.798276722,0.740599513,-0.061143462,0.493320286,0.738026142,0.769703746,-0.035923231,0.386012018,0.816146314,0.773935795,0.098813459,0.322907358,0.7823475,0.790652454,0.124506995,0.284546077,0.817267776,0.777420044,0.113378279,0.318586797,0.788786829,0.791756034,0.14108941,0.264252752,0.830298781,0.790835023,0.067257889,0.330927759,0.79283613,0.807989061,0.101578698,0.306960225
Up,0.664457738,0.727066934,-0.305741936,0.9983266,0.664744258,0.717687011,-0.311407745,0.998170853,0.666808665,0.715952456,-0.311401129,0.997785032,0.668713212,0.714264452,-0.311524719,0.998299539,0.660556793,0.720761895,-0.304606855,0.9976722,0.65927887,0.721232891,-0.304684252,0.996536851,0.658079803,0.721754491,-0.304726839,0.997509897,0.675067306,0.707445264,-0.281929344,0.998176754,0.660034597,0.718132198,-0.252179652,0.99740082,0.673050523,0.726381719,-0.289450258,0.998155475,0.66776526,0.730076611,-0.281235248,0.99786067,0.709435582,0.708645463,-0.225358471,0.999432147,0.661764085,0.734535575,-0.175604075,0.999321699,0.750840187,0.727319896,-0.195681825,0.936497152,0.658618033,0.775488317,-0.138189718,0.86339885,0.780054748,0.740573883,-0.213504925,0.809243321,0.659788966,0.801025391,-0.170902491,0.850390732,0.789588988,0.739832103,-0.225397959,0.677565396,0.655060351,0.807429135,-0.17611064,0.764988959,0.786122322,0.740594268,-0.23934269,0.71424979,0.655561626,0.807822585,-0.193930954,0.795887291,0.781514049,0.741448939,-0.219349623,0.690561473,0.659700572,0.806464732,-0.178740367,0.807221711,0.739931703,0.745660663,-0.013732934,0.997009218,0.716422379,0.759624124,0.013627085,0.996763825,0.785495281,0.749175489,-0.067459092,0.523051679,0.739549696,0.77193296,-0.033796322,0.397950232,0.804633021,0.781484962,0.042333093,0.372726768,0.765730798,0.794295669,0.098962367,0.282234579,0.805549324,0.784805894,0.052255411,0.363418579,0.767506897,0.795137823,0.113383405,0.285998553,0.812661767,0.793584287,0.018840993,0.372500539,0.772081435,0.814602375,0.098785579,0.311280251
Down,0.666027904,0.76547724,-0.277734548,0.998539507,0.664915144,0.758676112,-0.285512388,0.998432994,0.666230023,0.757526517,-0.285491973,0.998214006,0.667263865,0.756249487,-0.285626233,0.998567522,0.661489964,0.759845257,-0.281930119,0.997874022,0.660799861,0.759624183,-0.281983316,0.996989727,0.659994662,0.759448171,-0.281982213,0.997706711,0.671468079,0.749766409,-0.262985379,0.998458207,0.662131488,0.756032586,-0.24532856,0.997702777,0.672232568,0.765917599,-0.263089001,0.998237431,0.667945981,0.767298043,-0.258291781,0.997835636,0.69715929,0.740541339,-0.170129806,0.999447286,0.659844577,0.764973998,-0.19296062,0.999081135,0.733563006,0.740906596,-0.135336548,0.93579644,0.656497002,0.800006986,-0.130670369,0.753466904,0.766768813,0.73337096,-0.133093461,0.836000502,0.664606273,0.807355344,-0.062626839,0.736770391,0.777344286,0.728385091,-0.135154963,0.728236258,0.659636617,0.809305251,-0.061826561,0.664052904,0.775826752,0.729660332,-0.151619807,0.759902477,0.667120457,0.807539463,-0.068205208,0.691149056,0.771088958,0.733142376,-0.140434265,0.747366071,0.667941511,0.80609864,-0.063681491,0.706008315,0.703702092,0.797596991,0.01047486,0.997081161,0.684894204,0.812083662,-0.01017942,0.995759785,0.763804853,0.792930424,-0.040652763,0.553536296,0.722787201,0.824544966,-0.043546855,0.505669117,0.811283171,0.813991189,-0.007281525,0.461145848,0.78957355,0.839631498,-0.010383719,0.347736806,0.816493332,0.828176677,-0.005762115,0.453498989,0.801022708,0.846069455,-0.008573703,0.350148797,0.829448402,0.819566727,-0.06776417,0.469896644,0.807654083,0.830938876,-0.06064073,0.375988692
Down,0.660869479,0.71450758,-0.095541432,0.999115229,0.658850253,0.711698234,-0.106338911,0.999043584,0.658754706,0.711607635,-0.106361791,0.998920858,0.658526719,0.711540043,-0.106385194,0.999105871,0.661086559,0.710336208,-0.106859945,0.998718679,0.662244022,0.709630072,-0.10694629,0.998249769,0.665700257,0.707078815,-0.107019648,0.998647869,0.663534284,0.711017787,-0.124671817,0.999014795,0.671264827,0.708171904,-0.127118006,0.998557627,0.665525734,0.71886003,-0.098777376,0.998870254,0.668186486,0.717474043,-0.099617243,0.998596251,0.670141578,0.734845996,-0.079695366,0.999593258,0.712564111,0.712546825,-0.143189684,0.999342263,0.664953768,0.770495772,-0.031043312,0.928433657,0.753606319,0.714807808,-0.147284672,0.83020246,0.661498666,0.805281758,0.012642558,0.81076628,0.791299284,0.71030724,-0.116207384,0.800256789,0.657905877,0.814906418,0.015766988,0.719857335,0.801899493,0.709509909,-0.128508165,0.721660733,0.656068504,0.811364591,0.006106365,0.738497138,0.800267696,0.706240237,-0.125838101,0.733532667,0.658267617,0.810180545,0.011392595,0.725455642,0.796386421,0.707033932,-0.114626087,0.742388129,0.720696926,0.785214782,0.031747501,0.998184204,0.737972558,0.776346684,-0.03198269,0.997573972,0.768288314,0.772589386,0.048319358,0.682916224,0.776445985,0.744106412,-0.057636511,0.549853981,0.814055741,0.805215001,0.121805072,0.501499772,0.82373029,0.761517048,-0.018543081,0.42135641,0.819416165,0.809597075,0.128300831,0.525978446,0.83230871,0.767858863,-0.015071406,0.455379158,0.828706622,0.808653891,0.095131077,0.49810949,0.834013283,0.750337958,-0.050253037,0.444702148
Down,0.662390888,0.706510067,-0.185462669,0.999226511,0.661142647,0.699818671,-0.191494197,0.999139607,0.661836624,0.698686779,-0.191517949,0.999029934,0.662345886,0.697525561,-0.191590518,0.999174714,0.661128521,0.701588571,-0.179105848,0.998842418,0.661204934,0.7017079,-0.17914781,0.998450994,0.6612795,0.701943815,-0.179155588,0.998795927,0.66822809,0.693587601,-0.178745076,0.999102235,0.668015361,0.697725832,-0.127701983,0.998702526,0.669537902,0.708312571,-0.176738143,0.998964429,0.668876827,0.71056813,-0.160356775,0.998741806,0.70470041,0.695416868,-0.129981205,0.999638438,0.680395544,0.715651929,-0.080344222,0.999452472,0.753073156,0.715062559,-0.129061386,0.931863546,0.671087086,0.757174611,-0.069708101,0.852590084,0.79045862,0.722543359,-0.169819742,0.810418844,0.669944584,0.800361216,-0.116508678,0.822535038,0.800566852,0.720623136,-0.180239946,0.722876728,0.663786292,0.806878448,-0.123579405,0.74719274,0.80167073,0.719317496,-0.192221597,0.73916626,0.663990855,0.807607949,-0.149294153,0.75798744,0.797597766,0.72187835,-0.176125392,0.720533192,0.668514311,0.805701077,-0.129163772,0.762847722,0.744775474,0.770138323,-0.015782375,0.998389661,0.738579929,0.775620759,0.015684197,0.997858942,0.783641875,0.782541752,-0.032089315,0.66425246,0.777000785,0.789941192,0.023728665,0.553671539,0.814521432,0.829016209,0.039806955,0.540150821,0.816384971,0.832201123,0.088208124,0.463152319,0.819379151,0.833083332,0.045797434,0.573254049,0.82164228,0.835950553,0.0946033,0.48490113,0.828475118,0.847838402,0.003847344,0.536952734,0.83019954,0.853356659,0.060388308,0.476573586
Up,0.680737674,0.685321689,-0.372525215,0.999248326,0.678767741,0.677483082,-0.386065632,0.999282479,0.680127442,0.675963342,-0.386069268,0.999117196,0.682037413,0.674182355,-0.386220604,0.999300241,0.675216854,0.679048896,-0.371619165,0.998960793,0.674442708,0.678827345,-0.371673077,0.998521626,0.673923671,0.678633869,-0.371724218,0.998954415,0.687637925,0.663075864,-0.380382478,0.999241889,0.676004112,0.670891583,-0.314082593,0.998910964,0.689810097,0.684755206,-0.363631964,0.999219,0.685696959,0.686375737,-0.344551802,0.999029517,0.737862885,0.640557706,-0.306946695,0.999717176,0.678505599,0.689123273,-0.255399913,0.999662101,0.788926959,0.655863583,-0.286300421,0.954096973,0.672117114,0.738371074,-0.235403165,0.909350812,0.82533437,0.682112575,-0.298405588,0.858347595,0.667460561,0.798044384,-0.290852129,0.892075539,0.835289359,0.686952293,-0.319863111,0.757924318,0.657232702,0.806044042,-0.313710392,0.831941187,0.831277549,0.691297472,-0.33415705,0.779300392,0.658341587,0.808373094,-0.336335748,0.843969405,0.826149046,0.692478001,-0.305559933,0.756001294,0.664223552,0.806215346,-0.303114563,0.847396195,0.78019762,0.694225311,-0.019558486,0.997843385,0.748808861,0.717539668,0.019398449,0.997672141,0.808919847,0.696917593,0.182601824,0.649717748,0.765030921,0.728629589,0.234502152,0.529115796,0.81628567,0.69741112,0.418568343,0.449304789,0.796302915,0.722909033,0.457967043,0.408504456,0.81801194,0.69504559,0.442352742,0.485528588,0.801297963,0.717932642,0.481397718,0.392221987,0.81249392,0.707484543,0.411289901,0.455817699,0.805135131,0.737007141,0.44851014,0.408712178
Up,0.672669053,0.696375251,-0.378741443,0.999318838,0.672865808,0.686877131,-0.390622139,0.999365747,0.675583303,0.685207069,-0.390580654,0.999161661,0.678117275,0.683429062,-0.390702099,0.999337494,0.668586731,0.688423336,-0.376492262,0.999009848,0.668120563,0.687840044,-0.376603067,0.998718202,0.667673707,0.687135279,-0.376679331,0.999119461,0.686204135,0.67588681,-0.375261366,0.999247313,0.67418474,0.680704534,-0.31534481,0.998944759,0.683731675,0.696983278,-0.366862327,0.999329209,0.678007483,0.698991239,-0.349662721,0.999062777,0.737282872,0.660622716,-0.306931645,0.999661565,0.670073509,0.704366803,-0.243637636,0.999789298,0.793279767,0.671135604,-0.282620072,0.958896816,0.664957047,0.743774772,-0.209864467,0.921819031,0.81979996,0.697940707,-0.287427634,0.845097423,0.669360697,0.803900599,-0.254899442,0.887468517,0.826256096,0.699070275,-0.307389528,0.723345637,0.655581653,0.809755683,-0.272671878,0.815331936,0.82029587,0.701134861,-0.318864197,0.750442445,0.660154402,0.811320007,-0.291397035,0.839921951,0.816470444,0.702773273,-0.293024868,0.724457562,0.667385995,0.80949074,-0.264921755,0.844287872,0.78207165,0.698359013,-0.024251366,0.997030199,0.750373065,0.721320033,0.023870165,0.997093081,0.80071944,0.719753265,0.176482126,0.625818491,0.757316947,0.751927376,0.236853123,0.376027822,0.818633914,0.717617512,0.389747828,0.384806007,0.781874239,0.754000127,0.443491638,0.275031447,0.821388841,0.712970436,0.411339104,0.401921093,0.784577787,0.741800368,0.464663535,0.266424626,0.829099596,0.729296267,0.38198477,0.422433764,0.79603827,0.780543029,0.43942377,0.314107358
Up,0.668845713,0.715209842,-0.35695833,0.999338388,0.669011295,0.706344068,-0.367888272,0.999389887,0.671452224,0.704400063,-0.367854804,0.999201655,0.673818707,0.702252686,-0.367978305,0.999381483,0.664701164,0.708471358,-0.35344848,0.999000371,0.664036572,0.708144724,-0.353539079,0.998704851,0.663360655,0.707485259,-0.353605449,0.999087393,0.681926548,0.693667233,-0.369247943,0.999300599,0.670164049,0.69904232,-0.298295826,0.998842359,0.680291831,0.714896739,-0.347144514,0.999385655,0.67403537,0.717732966,-0.328906596,0.999124289,0.732550502,0.68592912,-0.301172793,0.999701798,0.665745199,0.714037478,-0.196155638,0.999812365,0.790804088,0.68708241,-0.297337592,0.962605119,0.659169197,0.747695148,-0.130847111,0.922262073,0.818962276,0.701682508,-0.331527412,0.858298302,0.665336132,0.802555859,-0.142593414,0.886751056,0.83013469,0.702733219,-0.354875088,0.738748133,0.653869987,0.809305012,-0.143898681,0.812034905,0.825065434,0.700832963,-0.370233834,0.764253199,0.658396423,0.810893238,-0.169755548,0.838682473,0.819840431,0.703153908,-0.339338809,0.740644395,0.665424943,0.809396386,-0.153008834,0.84499234,0.768886626,0.717734873,-0.029979033,0.997523129,0.731049418,0.729927123,0.029948471,0.99757576,0.789107263,0.759268403,-0.074553132,0.642423928,0.701449513,0.755332887,-0.002954562,0.364534795,0.815738022,0.763642967,0.121655591,0.369757414,0.733553529,0.793297768,0.106988728,0.271140695,0.81812793,0.76140058,0.141186967,0.382136613,0.742325246,0.79755342,0.118609555,0.274691463,0.826355636,0.77732724,0.117423318,0.397472084,0.7280882,0.815238774,0.092466854,0.316588134
Down,0.688344777,0.793242872,-0.281984985,0.983782828,0.687913358,0.786565602,-0.28034991,0.986655951,0.687708974,0.786318302,-0.280394077,0.985347211,0.688716471,0.786134839,-0.280480921,0.988630414,0.68097192,0.781647146,-0.28244862,0.985903144,0.679218292,0.781486392,-0.282536775,0.983174384,0.677597523,0.781575203,-0.282627493,0.987075269,0.678373814,0.781169116,-0.216994077,0.982987881,0.67155093,0.783806205,-0.230221123,0.985499859,0.688042641,0.800038517,-0.251935065,0.98322469,0.683103204,0.802476525,-0.2546179,0.987716913,0.713952541,0.826660097,-0.157795161,0.99385643,0.64475584,0.839694858,-0.17074731,0.994591653,0.736149371,0.883142948,-0.113556504,0.534771919,0.63105309,0.910632908,-0.144784197,0.694377124,0.742648125,0.896562874,-0.173885003,0.452155143,0.655732691,0.914759219,-0.191373184,0.576202154,0.745824933,0.902395248,-0.19480063,0.403098762,0.663583696,0.920028687,-0.214960292,0.525468767,0.747048974,0.895209014,-0.216206342,0.4268305,0.660872757,0.909807205,-0.228812322,0.548069239,0.742818236,0.893507361,-0.183909684,0.414085209,0.659835279,0.907837093,-0.198330238,0.531403124,0.706554532,0.955462873,-0.013334484,0.765107512,0.676104546,0.959737122,0.013557385,0.76632905,0.697595716,0.919413388,0.049366925,0.330790818,0.657862306,0.928361952,0.08909411,0.275325179,0.705043793,0.94411701,0.31719771,0.238748014,0.694125772,0.946787894,0.328155994,0.206261635,0.708182633,0.954042614,0.342061847,0.241821542,0.700727403,0.947587013,0.352418393,0.199325219,0.70240438,0.951200128,0.29672578,0.250903785,0.689932287,0.96042645,0.308085024,0.225831851
Down,0.67724514,0.768019736,0.028572572,0.986037076,0.679001331,0.756971717,0.033371679,0.988219738,0.680716038,0.756483853,0.03329489,0.987232029,0.6825279,0.756014526,0.033198904,0.989991248,0.672683299,0.757772267,0.041732881,0.987452149,0.671320081,0.757836998,0.041706573,0.985132635,0.668981016,0.758061051,0.041561522,0.988496721,0.68097508,0.757281721,0.069900095,0.985321403,0.6682477,0.760804176,0.106827386,0.987487733,0.683094978,0.775483191,0.043460764,0.984575629,0.675762832,0.776174664,0.054110285,0.987410009,0.716510475,0.781515479,0.025497688,0.993975639,0.651851714,0.79750526,0.136477187,0.993840396,0.724891365,0.805782735,-0.074559405,0.555140793,0.638308644,0.834462464,0.105033793,0.676820517,0.68383795,0.799425006,-0.123012848,0.450019866,0.649464488,0.81589371,0.062178463,0.556125283,0.676885724,0.798808277,-0.140814736,0.397065878,0.653683007,0.813946068,0.056720145,0.503239691,0.674833953,0.798168004,-0.130408645,0.41630885,0.653469741,0.80861491,0.058355443,0.523314536,0.675871491,0.800851941,-0.139029756,0.405878544,0.65360409,0.811005175,0.061031122,0.508968413,0.712612033,0.898186505,-0.040625807,0.779461563,0.675184667,0.905169427,0.040821593,0.785133004,0.690661967,0.915207505,-0.120837338,0.339392573,0.624011636,0.923180401,-0.031702913,0.299653858,0.694800913,0.954059005,0.01643917,0.208733112,0.67307812,0.961128116,0.035061408,0.185514688,0.699684143,0.960153639,0.029751444,0.219856739,0.683982372,0.9623788,0.042069636,0.193595022,0.685264766,0.973101735,0.011820448,0.218297452,0.666274607,0.986021876,0.017414324,0.201626033
